,model,variables,layer,accuracy
68,33,"[0, 1]",conv3,0.906000018119812
69,33,"[0, 2]",conv1,0.9380000233650208
70,33,"[0, 2]",conv2,0.9520000219345093
71,33,"[0, 2]",conv3,0.921999990940094
72,33,"[1, 2]",conv1,0.9089999794960022
73,33,"[1, 2]",conv2,0.9309999942779541
74,33,"[1, 2]",conv3,0.8970000147819519
75,33,[0],conv1,0.9259999990463257
76,33,[0],conv2,0.9390000104904175
77,33,[0],conv3,0.9350000023841858
78,33,[1],conv1,0.9520000219345093
79,33,[1],conv2,0.9480000138282776
80,33,[1],conv3,0.9359999895095825
81,33,[2],conv1,0.9480000138282776
82,33,[2],conv2,0.9440000057220459
83,33,[2],conv3,0.9190000295639038
84,34,"[0, 1, 2]",conv1,0.9549999833106995
85,34,"[0, 1, 2]",conv2,0.9570000171661377
86,34,"[0, 1, 2]",conv3,0.9670000076293945
87,34,"[0, 1]",conv1,0.9340000152587891
88,34,"[0, 1]",conv2,0.9589999914169312
89,34,"[0, 1]",conv3,0.9070000052452087
90,34,"[0, 2]",conv1,0.9539999961853027
91,34,"[0, 2]",conv2,0.9390000104904175
92,34,"[0, 2]",conv3,0.9309999942779541
93,34,"[1, 2]",conv1,0.9330000281333923
94,34,"[1, 2]",conv2,0.9390000104904175
95,34,"[1, 2]",conv3,0.9319999814033508
96,34,[0],conv1,0.9449999928474426
97,34,[0],conv2,0.9390000104904175
98,34,[0],conv3,0.9319999814033508
99,34,[1],conv1,0.968999981880188
100,34,[1],conv2,0.9679999947547913
101,34,[1],conv3,0.9480000138282776
102,34,[2],conv1,0.9309999942779541
103,34,[2],conv2,0.9380000233650208
104,34,[2],conv3,0.9269999861717224
105,35,"[0, 1, 2]",conv1,0.9259999990463257
106,35,"[0, 1, 2]",conv2,0.9490000009536743
107,35,"[0, 1, 2]",conv3,0.9509999752044678
108,35,"[0, 1]",conv1,0.9419999718666077
109,35,"[0, 1]",conv2,0.953000009059906
110,35,"[0, 1]",conv3,0.9409999847412109
111,35,"[0, 2]",conv1,0.9449999928474426
112,35,"[0, 2]",conv2,0.9369999766349792
113,35,"[0, 2]",conv3,0.9279999732971191
114,35,"[1, 2]",conv1,0.9359999895095825
115,35,"[1, 2]",conv2,0.9459999799728394
116,35,"[1, 2]",conv3,0.9020000100135803
117,35,[0],conv1,0.9309999942779541
118,35,[0],conv2,0.9390000104904175
119,35,[0],conv3,0.9129999876022339
120,35,[1],conv1,0.9539999961853027
121,35,[1],conv2,0.9480000138282776
122,35,[1],conv3,0.9470000267028809
123,35,[2],conv1,0.9520000219345093
124,35,[2],conv2,0.9419999718666077
125,35,[2],conv3,0.9309999942779541
126,36,"[0, 1, 2]",conv1,0.9419999718666077
127,36,"[0, 1, 2]",conv2,0.9580000042915344
128,36,"[0, 1, 2]",conv3,0.9660000205039978
129,36,"[0, 1]",conv1,0.9409999847412109
130,36,"[0, 1]",conv2,0.9509999752044678
131,36,"[0, 1]",conv3,0.9120000004768372
132,36,"[0, 2]",conv1,0.9259999990463257
133,36,"[0, 2]",conv2,0.9419999718666077
134,36,"[0, 2]",conv3,0.925000011920929
135,36,"[1, 2]",conv1,0.9409999847412109
136,36,"[1, 2]",conv2,0.9470000267028809
137,36,"[1, 2]",conv3,0.9079999923706055
138,36,[0],conv1,0.9160000085830688
139,36,[0],conv2,0.9330000281333923
140,36,[0],conv3,0.9039999842643738
141,36,[1],conv1,0.9670000076293945
142,36,[1],conv2,0.9330000281333923
143,36,[1],conv3,0.9490000009536743
144,36,[2],conv1,0.9520000219345093
145,36,[2],conv2,0.9340000152587891
146,36,[2],conv3,0.8999999761581421
147,37,"[0, 1, 2]",conv1,0.9509999752044678
148,37,"[0, 1, 2]",conv2,0.9710000157356262
149,37,"[0, 1, 2]",conv3,0.9700000286102295
150,37,"[0, 1]",conv1,0.9240000247955322
151,37,"[0, 1]",conv2,0.9350000023841858
152,37,"[0, 1]",conv3,0.9229999780654907
153,37,"[0, 2]",conv1,0.9559999704360962
154,37,"[0, 2]",conv2,0.9539999961853027
155,37,"[0, 2]",conv3,0.9409999847412109
156,37,"[1, 2]",conv1,0.9160000085830688
157,37,"[1, 2]",conv2,0.9369999766349792
158,37,"[1, 2]",conv3,0.9139999747276306
159,37,[0],conv1,0.9259999990463257
160,37,[0],conv2,0.9380000233650208
161,37,[0],conv3,0.9300000071525574
162,37,[1],conv1,0.9639999866485596
163,37,[1],conv2,0.9660000205039978
164,37,[1],conv3,0.9520000219345093
165,37,[2],conv1,0.9340000152587891
166,37,[2],conv2,0.9359999895095825
167,37,[2],conv3,0.9100000262260437
168,38,"[0, 1, 2]",conv1,0.9490000009536743
169,38,"[0, 1, 2]",conv2,0.9440000057220459
170,38,"[0, 1, 2]",conv3,0.9670000076293945
171,38,"[0, 1]",conv1,0.9430000185966492
172,38,"[0, 1]",conv2,0.9390000104904175
173,38,"[0, 1]",conv3,0.9390000104904175
174,38,"[0, 2]",conv1,0.9430000185966492
175,38,"[0, 2]",conv2,0.9459999799728394
176,38,"[0, 2]",conv3,0.9319999814033508
177,38,"[1, 2]",conv1,0.9380000233650208
178,38,"[1, 2]",conv2,0.9539999961853027
179,38,"[1, 2]",conv3,0.9120000004768372
180,38,[0],conv1,0.9319999814033508
181,38,[0],conv2,0.9309999942779541
182,38,[0],conv3,0.9150000214576721
183,38,[1],conv1,0.9580000042915344
184,38,[1],conv2,0.9490000009536743
185,38,[1],conv3,0.9399999976158142
186,38,[2],conv1,0.949999988079071
187,38,[2],conv2,0.9580000042915344
188,38,[2],conv3,0.9330000281333923
189,39,"[0, 1, 2]",conv1,0.9350000023841858
190,39,"[0, 1, 2]",conv2,0.9520000219345093
191,39,"[0, 1, 2]",conv3,0.9649999737739563
192,39,"[0, 1]",conv1,0.9340000152587891
193,39,"[0, 1]",conv2,0.9390000104904175
194,39,"[0, 1]",conv3,0.9200000166893005
195,39,"[0, 2]",conv1,0.9390000104904175
196,39,"[0, 2]",conv2,0.9390000104904175
197,39,"[0, 2]",conv3,0.9300000071525574
198,39,"[1, 2]",conv1,0.9319999814033508
199,39,"[1, 2]",conv2,0.9409999847412109
200,39,"[1, 2]",conv3,0.9150000214576721
201,39,[0],conv1,0.9200000166893005
202,39,[0],conv2,0.9160000085830688
203,39,[0],conv3,0.9210000038146973
204,39,[1],conv1,0.9470000267028809
205,39,[1],conv2,0.9559999704360962
206,39,[1],conv3,0.953000009059906
207,39,[2],conv1,0.9390000104904175
208,39,[2],conv2,0.9359999895095825
209,39,[2],conv3,0.9190000295639038
210,40,"[0, 1, 2]",conv1,0.9580000042915344
211,40,"[0, 1, 2]",conv2,0.9610000252723694
212,40,"[0, 1, 2]",conv3,0.9679999947547913
213,40,"[0, 1]",conv1,0.9160000085830688
214,40,"[0, 1]",conv2,0.9319999814033508
215,40,"[0, 1]",conv3,0.9200000166893005
216,40,"[0, 2]",conv1,0.9430000185966492
217,40,"[0, 2]",conv2,0.9490000009536743
218,40,"[0, 2]",conv3,0.9449999928474426
219,40,"[1, 2]",conv1,0.9309999942779541
220,40,"[1, 2]",conv2,0.9240000247955322
221,40,"[1, 2]",conv3,0.9240000247955322
222,40,[0],conv1,0.9259999990463257
223,40,[0],conv2,0.9259999990463257
224,40,[0],conv3,0.925000011920929
225,40,[1],conv1,0.9610000252723694
226,40,[1],conv2,0.9589999914169312
227,40,[1],conv3,0.9470000267028809
228,40,[2],conv1,0.9300000071525574
229,40,[2],conv2,0.9309999942779541
230,40,[2],conv3,0.9200000166893005
231,41,"[0, 1, 2]",conv1,0.9340000152587891
232,41,"[0, 1, 2]",conv2,0.9670000076293945
233,41,"[0, 1, 2]",conv3,0.9580000042915344
234,41,"[0, 1]",conv1,0.9399999976158142
235,41,"[0, 1]",conv2,0.9470000267028809
236,41,"[0, 1]",conv3,0.9390000104904175
237,41,"[0, 2]",conv1,0.9409999847412109
238,41,"[0, 2]",conv2,0.953000009059906
239,41,"[0, 2]",conv3,0.9210000038146973
240,41,"[1, 2]",conv1,0.9269999861717224
241,41,"[1, 2]",conv2,0.9340000152587891
242,41,"[1, 2]",conv3,0.8970000147819519
243,41,[0],conv1,0.9240000247955322
244,41,[0],conv2,0.9100000262260437
245,41,[0],conv3,0.8989999890327454
246,41,[1],conv1,0.9440000057220459
247,41,[1],conv2,0.9610000252723694
248,41,[1],conv3,0.9380000233650208
249,41,[2],conv1,0.9490000009536743
250,41,[2],conv2,0.9380000233650208
251,41,[2],conv3,0.9409999847412109
252,42,"[0, 1, 2]",conv1,0.9459999799728394
253,42,"[0, 1, 2]",conv2,0.9620000123977661
254,42,"[0, 1, 2]",conv3,0.9660000205039978
255,42,"[0, 1]",conv1,0.9300000071525574
256,42,"[0, 1]",conv2,0.9390000104904175
257,42,"[0, 1]",conv3,0.9150000214576721
258,42,"[0, 2]",conv1,0.9490000009536743
259,42,"[0, 2]",conv2,0.9390000104904175
260,42,"[0, 2]",conv3,0.9369999766349792
261,42,"[1, 2]",conv1,0.9359999895095825
262,42,"[1, 2]",conv2,0.9340000152587891
263,42,"[1, 2]",conv3,0.9110000133514404
264,42,[0],conv1,0.9179999828338623
265,42,[0],conv2,0.9240000247955322
266,42,[0],conv3,0.9200000166893005
267,42,[1],conv1,0.9639999866485596
268,42,[1],conv2,0.9660000205039978
269,42,[1],conv3,0.9480000138282776
270,42,[2],conv1,0.9290000200271606
271,42,[2],conv2,0.9390000104904175
272,42,[2],conv3,0.9020000100135803
273,43,"[0, 1, 2]",conv1,0.9430000185966492
274,43,"[0, 1, 2]",conv2,0.9580000042915344
275,43,"[0, 1, 2]",conv3,0.9599999785423279
276,43,"[0, 1]",conv1,0.9269999861717224
277,43,"[0, 1]",conv2,0.9340000152587891
278,43,"[0, 1]",conv3,0.9039999842643738
279,43,"[0, 2]",conv1,0.9509999752044678
280,43,"[0, 2]",conv2,0.9599999785423279
281,43,"[0, 2]",conv3,0.9419999718666077
282,43,"[1, 2]",conv1,0.9359999895095825
283,43,"[1, 2]",conv2,0.9390000104904175
284,43,"[1, 2]",conv3,0.9179999828338623
285,43,[0],conv1,0.9319999814033508
286,43,[0],conv2,0.9300000071525574
287,43,[0],conv3,0.9269999861717224
288,43,[1],conv1,0.9610000252723694
289,43,[1],conv2,0.9539999961853027
290,43,[1],conv3,0.9430000185966492
291,43,[2],conv1,0.9520000219345093
292,43,[2],conv2,0.9409999847412109
293,43,[2],conv3,0.902999997138977
294,44,"[0, 1, 2]",conv1,0.9419999718666077
295,44,"[0, 1, 2]",conv2,0.9580000042915344
296,44,"[0, 1, 2]",conv3,0.953000009059906
297,44,"[0, 1]",conv1,0.9380000233650208
298,44,"[0, 1]",conv2,0.949999988079071
299,44,"[0, 1]",conv3,0.9340000152587891
300,44,"[0, 2]",conv1,0.9430000185966492
301,44,"[0, 2]",conv2,0.9449999928474426
302,44,"[0, 2]",conv3,0.9279999732971191
303,44,"[1, 2]",conv1,0.9509999752044678
304,44,"[1, 2]",conv2,0.9279999732971191
305,44,"[1, 2]",conv3,0.9190000295639038
306,44,[0],conv1,0.9049999713897705
307,44,[0],conv2,0.9309999942779541
308,44,[0],conv3,0.8899999856948853
309,44,[1],conv1,0.9539999961853027
310,44,[1],conv2,0.9480000138282776
311,44,[1],conv3,0.9309999942779541
312,44,[2],conv1,0.9440000057220459
313,44,[2],conv2,0.9470000267028809
314,44,[2],conv3,0.9359999895095825
315,45,"[0, 1, 2]",conv1,0.9409999847412109
316,45,"[0, 1, 2]",conv2,0.9670000076293945
317,45,"[0, 1, 2]",conv3,0.9679999947547913
318,45,"[0, 1]",conv1,0.9259999990463257
319,45,"[0, 1]",conv2,0.9369999766349792
320,45,"[0, 1]",conv3,0.9110000133514404
321,45,"[0, 2]",conv1,0.9319999814033508
322,45,"[0, 2]",conv2,0.9610000252723694
323,45,"[0, 2]",conv3,0.9229999780654907
324,45,"[1, 2]",conv1,0.9300000071525574
325,45,"[1, 2]",conv2,0.9419999718666077
326,45,"[1, 2]",conv3,0.9160000085830688
327,45,[0],conv1,0.9120000004768372
328,45,[0],conv2,0.9380000233650208
329,45,[0],conv3,0.9110000133514404
330,45,[1],conv1,0.9549999833106995
331,45,[1],conv2,0.9620000123977661
332,45,[1],conv3,0.9240000247955322
333,45,[2],conv1,0.9369999766349792
334,45,[2],conv2,0.9440000057220459
335,45,[2],conv3,0.9169999957084656
336,46,"[0, 1, 2]",conv1,0.9520000219345093
337,46,"[0, 1, 2]",conv2,0.9649999737739563
338,46,"[0, 1, 2]",conv3,0.968999981880188
339,46,"[0, 1]",conv1,0.921999990940094
340,46,"[0, 1]",conv2,0.9380000233650208
341,46,"[0, 1]",conv3,0.9070000052452087
342,46,"[0, 2]",conv1,0.9520000219345093
343,46,"[0, 2]",conv2,0.9599999785423279
344,46,"[0, 2]",conv3,0.9380000233650208
345,46,"[1, 2]",conv1,0.9319999814033508
346,46,"[1, 2]",conv2,0.9449999928474426
347,46,"[1, 2]",conv3,0.9229999780654907
348,46,[0],conv1,0.9169999957084656
349,46,[0],conv2,0.9459999799728394
350,46,[0],conv3,0.925000011920929
351,46,[1],conv1,0.9639999866485596
352,46,[1],conv2,0.9610000252723694
353,46,[1],conv3,0.9480000138282776
354,46,[2],conv1,0.9259999990463257
355,46,[2],conv2,0.9480000138282776
356,46,[2],conv3,0.8999999761581421
357,47,"[0, 1, 2]",conv1,0.9470000267028809
358,47,"[0, 1, 2]",conv2,0.968999981880188
359,47,"[0, 1, 2]",conv3,0.9620000123977661
360,47,"[0, 1]",conv1,0.9300000071525574
361,47,"[0, 1]",conv2,0.9409999847412109
362,47,"[0, 1]",conv3,0.9240000247955322
363,47,"[0, 2]",conv1,0.9240000247955322
364,47,"[0, 2]",conv2,0.949999988079071
365,47,"[0, 2]",conv3,0.9319999814033508
366,47,"[1, 2]",conv1,0.9309999942779541
367,47,"[1, 2]",conv2,0.9269999861717224
368,47,"[1, 2]",conv3,0.9160000085830688
369,47,[0],conv1,0.9070000052452087
370,47,[0],conv2,0.921999990940094
371,47,[0],conv3,0.8899999856948853
372,47,[1],conv1,0.9580000042915344
373,47,[1],conv2,0.9589999914169312
374,47,[1],conv3,0.9539999961853027
375,47,[2],conv1,0.9449999928474426
376,47,[2],conv2,0.9549999833106995
377,47,[2],conv3,0.9309999942779541
378,48,"[0, 1, 2]",conv1,0.9470000267028809
379,48,"[0, 1, 2]",conv2,0.9639999866485596
380,48,"[0, 1, 2]",conv3,0.9700000286102295
381,48,"[0, 1]",conv1,0.925000011920929
382,48,"[0, 1]",conv2,0.9490000009536743
383,48,"[0, 1]",conv3,0.9430000185966492
384,48,"[0, 2]",conv1,0.9390000104904175
385,48,"[0, 2]",conv2,0.9649999737739563
386,48,"[0, 2]",conv3,0.9290000200271606
387,48,"[1, 2]",conv1,0.9350000023841858
388,48,"[1, 2]",conv2,0.9340000152587891
389,48,"[1, 2]",conv3,0.9240000247955322
390,48,[0],conv1,0.9179999828338623
391,48,[0],conv2,0.9210000038146973
392,48,[0],conv3,0.9089999794960022
393,48,[1],conv1,0.953000009059906
394,48,[1],conv2,0.9649999737739563
395,48,[1],conv3,0.9580000042915344
396,48,[2],conv1,0.9359999895095825
397,48,[2],conv2,0.9430000185966492
398,48,[2],conv3,0.9089999794960022
399,49,"[0, 1, 2]",conv1,0.9490000009536743
400,49,"[0, 1, 2]",conv2,0.9629999995231628
401,49,"[0, 1, 2]",conv3,0.9760000109672546
402,49,"[0, 1]",conv1,0.9240000247955322
403,49,"[0, 1]",conv2,0.9309999942779541
404,49,"[0, 1]",conv3,0.925000011920929
405,49,"[0, 2]",conv1,0.9490000009536743
406,49,"[0, 2]",conv2,0.953000009059906
407,49,"[0, 2]",conv3,0.9629999995231628
408,49,"[1, 2]",conv1,0.949999988079071
409,49,"[1, 2]",conv2,0.9419999718666077
410,49,"[1, 2]",conv3,0.9319999814033508
411,49,[0],conv1,0.9340000152587891
412,49,[0],conv2,0.9419999718666077
413,49,[0],conv3,0.9449999928474426
414,49,[1],conv1,0.9570000171661377
415,49,[1],conv2,0.9549999833106995
416,49,[1],conv3,0.9480000138282776
417,49,[2],conv1,0.9409999847412109
418,49,[2],conv2,0.9409999847412109
419,49,[2],conv3,0.9190000295639038
420,50,"[0, 1, 2]",conv1,0.9539999961853027
421,50,"[0, 1, 2]",conv2,0.9549999833106995
422,50,"[0, 1, 2]",conv3,0.949999988079071
423,50,"[0, 1]",conv1,0.9470000267028809
424,50,"[0, 1]",conv2,0.9559999704360962
425,50,"[0, 1]",conv3,0.9409999847412109
426,50,"[0, 2]",conv1,0.9399999976158142
427,50,"[0, 2]",conv2,0.9470000267028809
428,50,"[0, 2]",conv3,0.9399999976158142
429,50,"[1, 2]",conv1,0.9390000104904175
430,50,"[1, 2]",conv2,0.9279999732971191
431,50,"[1, 2]",conv3,0.9160000085830688
432,50,[0],conv1,0.921999990940094
433,50,[0],conv2,0.925000011920929
434,50,[0],conv3,0.9169999957084656
435,50,[1],conv1,0.9639999866485596
436,50,[1],conv2,0.9629999995231628
437,50,[1],conv3,0.9549999833106995
438,50,[2],conv1,0.9470000267028809
439,50,[2],conv2,0.9520000219345093
440,50,[2],conv3,0.9340000152587891
441,51,"[0, 1, 2]",conv1,0.9480000138282776
442,51,"[0, 1, 2]",conv2,0.9679999947547913
443,51,"[0, 1, 2]",conv3,0.9660000205039978
444,51,"[0, 1]",conv1,0.9240000247955322
445,51,"[0, 1]",conv2,0.9269999861717224
446,51,"[0, 1]",conv3,0.9070000052452087
447,51,"[0, 2]",conv1,0.9380000233650208
448,51,"[0, 2]",conv2,0.9399999976158142
449,51,"[0, 2]",conv3,0.9430000185966492
450,51,"[1, 2]",conv1,0.9179999828338623
451,51,"[1, 2]",conv2,0.921999990940094
452,51,"[1, 2]",conv3,0.9179999828338623
453,51,[0],conv1,0.9459999799728394
454,51,[0],conv2,0.9390000104904175
455,51,[0],conv3,0.8970000147819519
456,51,[1],conv1,0.9660000205039978
457,51,[1],conv2,0.9559999704360962
458,51,[1],conv3,0.9549999833106995
459,51,[2],conv1,0.9459999799728394
460,51,[2],conv2,0.9470000267028809
461,51,[2],conv3,0.9139999747276306
462,52,"[0, 1, 2]",conv1,0.9580000042915344
463,52,"[0, 1, 2]",conv2,0.9610000252723694
464,52,"[0, 1, 2]",conv3,0.9670000076293945
465,52,"[0, 1]",conv1,0.9359999895095825
466,52,"[0, 1]",conv2,0.9459999799728394
467,52,"[0, 1]",conv3,0.9240000247955322
468,52,"[0, 2]",conv1,0.949999988079071
469,52,"[0, 2]",conv2,0.9409999847412109
470,52,"[0, 2]",conv3,0.9359999895095825
471,52,"[1, 2]",conv1,0.9430000185966492
472,52,"[1, 2]",conv2,0.9390000104904175
473,52,"[1, 2]",conv3,0.9200000166893005
474,52,[0],conv1,0.9409999847412109
475,52,[0],conv2,0.9390000104904175
476,52,[0],conv3,0.9300000071525574
477,52,[1],conv1,0.9649999737739563
478,52,[1],conv2,0.9570000171661377
479,52,[1],conv3,0.9549999833106995
480,52,[2],conv1,0.9390000104904175
481,52,[2],conv2,0.9399999976158142
482,52,[2],conv3,0.9240000247955322
483,53,"[0, 1, 2]",conv1,0.9409999847412109
484,53,"[0, 1, 2]",conv2,0.949999988079071
485,53,"[0, 1, 2]",conv3,0.9660000205039978
486,53,"[0, 1]",conv1,0.9210000038146973
487,53,"[0, 1]",conv2,0.9350000023841858
488,53,"[0, 1]",conv3,0.9369999766349792
489,53,"[0, 2]",conv1,0.9419999718666077
490,53,"[0, 2]",conv2,0.9409999847412109
491,53,"[0, 2]",conv3,0.9380000233650208
492,53,"[1, 2]",conv1,0.9229999780654907
493,53,"[1, 2]",conv2,0.9350000023841858
494,53,"[1, 2]",conv3,0.9100000262260437
495,53,[0],conv1,0.9309999942779541
496,53,[0],conv2,0.9129999876022339
497,53,[0],conv3,0.9089999794960022
498,53,[1],conv1,0.9549999833106995
499,53,[1],conv2,0.9589999914169312
500,53,[1],conv3,0.9419999718666077
501,53,[2],conv1,0.9470000267028809
502,53,[2],conv2,0.9520000219345093
503,53,[2],conv3,0.9269999861717224
504,54,"[0, 1, 2]",conv1,0.9430000185966492
505,54,"[0, 1, 2]",conv2,0.9710000157356262
506,54,"[0, 1, 2]",conv3,0.972000002861023
507,54,"[0, 1]",conv1,0.9309999942779541
508,54,"[0, 1]",conv2,0.9430000185966492
509,54,"[0, 1]",conv3,0.9330000281333923
510,54,"[0, 2]",conv1,0.9549999833106995
511,54,"[0, 2]",conv2,0.9470000267028809
512,54,"[0, 2]",conv3,0.9300000071525574
513,54,"[1, 2]",conv1,0.9419999718666077
514,54,"[1, 2]",conv2,0.9390000104904175
515,54,"[1, 2]",conv3,0.9240000247955322
516,54,[0],conv1,0.9340000152587891
517,54,[0],conv2,0.9279999732971191
518,54,[0],conv3,0.921999990940094
519,54,[1],conv1,0.9629999995231628
520,54,[1],conv2,0.9559999704360962
521,54,[1],conv3,0.9350000023841858
522,54,[2],conv1,0.9309999942779541
523,54,[2],conv2,0.9340000152587891
524,54,[2],conv3,0.9290000200271606
525,55,"[0, 1, 2]",conv1,0.9509999752044678
526,55,"[0, 1, 2]",conv2,0.949999988079071
527,55,"[0, 1, 2]",conv3,0.9629999995231628
528,55,"[0, 1]",conv1,0.9430000185966492
529,55,"[0, 1]",conv2,0.9350000023841858
530,55,"[0, 1]",conv3,0.9340000152587891
531,55,"[0, 2]",conv1,0.9409999847412109
532,55,"[0, 2]",conv2,0.968999981880188
533,55,"[0, 2]",conv3,0.9470000267028809
534,55,"[1, 2]",conv1,0.9490000009536743
535,55,"[1, 2]",conv2,0.9419999718666077
536,55,"[1, 2]",conv3,0.9210000038146973
537,55,[0],conv1,0.9350000023841858
538,55,[0],conv2,0.9430000185966492
539,55,[0],conv3,0.9440000057220459
540,55,[1],conv1,0.9610000252723694
541,55,[1],conv2,0.9660000205039978
542,55,[1],conv3,0.9629999995231628
543,55,[2],conv1,0.9399999976158142
544,55,[2],conv2,0.953000009059906
545,55,[2],conv3,0.9319999814033508
546,56,"[0, 1, 2]",conv1,0.9459999799728394
547,56,"[0, 1, 2]",conv2,0.9399999976158142
548,56,"[0, 1, 2]",conv3,0.9589999914169312
549,56,"[0, 1]",conv1,0.9259999990463257
550,56,"[0, 1]",conv2,0.9440000057220459
551,56,"[0, 1]",conv3,0.9340000152587891
552,56,"[0, 2]",conv1,0.9399999976158142
553,56,"[0, 2]",conv2,0.9380000233650208
554,56,"[0, 2]",conv3,0.9340000152587891
555,56,"[1, 2]",conv1,0.9369999766349792
556,56,"[1, 2]",conv2,0.9440000057220459
557,56,"[1, 2]",conv3,0.8970000147819519
558,56,[0],conv1,0.9319999814033508
559,56,[0],conv2,0.9279999732971191
560,56,[0],conv3,0.9179999828338623
561,56,[1],conv1,0.9539999961853027
562,56,[1],conv2,0.968999981880188
563,56,[1],conv3,0.949999988079071
564,56,[2],conv1,0.9390000104904175
565,56,[2],conv2,0.9559999704360962
566,56,[2],conv3,0.9179999828338623
567,57,"[0, 1, 2]",conv1,0.9580000042915344
568,57,"[0, 1, 2]",conv2,0.9610000252723694
569,57,"[0, 1, 2]",conv3,0.9629999995231628
570,57,"[0, 1]",conv1,0.9309999942779541
571,57,"[0, 1]",conv2,0.9259999990463257
572,57,"[0, 1]",conv3,0.9229999780654907
573,57,"[0, 2]",conv1,0.9309999942779541
574,57,"[0, 2]",conv2,0.9399999976158142
575,57,"[0, 2]",conv3,0.9419999718666077
576,57,"[1, 2]",conv1,0.9190000295639038
577,57,"[1, 2]",conv2,0.9470000267028809
578,57,"[1, 2]",conv3,0.9229999780654907
579,57,[0],conv1,0.9160000085830688
580,57,[0],conv2,0.9150000214576721
581,57,[0],conv3,0.9070000052452087
582,57,[1],conv1,0.9670000076293945
583,57,[1],conv2,0.9620000123977661
584,57,[1],conv3,0.9589999914169312
585,57,[2],conv1,0.9380000233650208
586,57,[2],conv2,0.9520000219345093
587,57,[2],conv3,0.9409999847412109
588,58,"[0, 1, 2]",conv1,0.949999988079071
589,58,"[0, 1, 2]",conv2,0.9549999833106995
590,58,"[0, 1, 2]",conv3,0.9750000238418579
591,58,"[0, 1]",conv1,0.9290000200271606
592,58,"[0, 1]",conv2,0.9120000004768372
593,58,"[0, 1]",conv3,0.9210000038146973
594,58,"[0, 2]",conv1,0.9470000267028809
595,58,"[0, 2]",conv2,0.9559999704360962
596,58,"[0, 2]",conv3,0.949999988079071
597,58,"[1, 2]",conv1,0.9330000281333923
598,58,"[1, 2]",conv2,0.9470000267028809
599,58,"[1, 2]",conv3,0.9369999766349792
