,model,variables,layer,accuracy
74,272,[0],conv3,0.8769999742507935
75,272,[0],fc1,0.7239999771118164
76,272,[1],conv1,0.9649999737739563
77,272,[1],conv2,0.9520000219345093
78,272,[1],conv3,0.925000011920929
79,272,[1],fc1,0.7549999952316284
80,272,[2],conv1,0.9409999847412109
81,272,[2],conv2,0.9520000219345093
82,272,[2],conv3,0.9369999766349792
83,272,[2],fc1,0.8130000233650208
84,273,"[0, 1, 2]",conv1,0.9409999847412109
85,273,"[0, 1, 2]",conv2,0.9430000185966492
