,model,variables,layer,accuracy
120,5,[1],conv1,0.9440000057220459
121,5,[1],conv2,0.9509999752044678
122,5,[1],conv3,0.9440000057220459
123,5,[2],conv1,0.9369999766349792
124,5,[2],conv2,0.9430000185966492
125,5,[2],conv3,0.9359999895095825
126,6,"[0, 1, 2]",conv1,0.9459999799728394
127,6,"[0, 1, 2]",conv2,0.9549999833106995
128,6,"[0, 1, 2]",conv3,0.9620000123977661
129,6,"[0, 1]",conv1,0.9279999732971191
130,6,"[0, 1]",conv2,0.9559999704360962
131,6,"[0, 1]",conv3,0.9229999780654907
132,6,"[0, 2]",conv1,0.9269999861717224
133,6,"[0, 2]",conv2,0.9480000138282776
134,6,"[0, 2]",conv3,0.9319999814033508
135,6,"[1, 2]",conv1,0.9330000281333923
136,6,"[1, 2]",conv2,0.9300000071525574
137,6,"[1, 2]",conv3,0.9200000166893005
138,6,[0],conv1,0.9290000200271606
139,6,[0],conv2,0.9399999976158142
140,6,[0],conv3,0.9160000085830688
141,6,[1],conv1,0.9549999833106995
142,6,[1],conv2,0.9369999766349792
143,6,[1],conv3,0.949999988079071
144,6,[2],conv1,0.9430000185966492
145,6,[2],conv2,0.9380000233650208
146,6,[2],conv3,0.9210000038146973
147,7,"[0, 1, 2]",conv1,0.9490000009536743
148,7,"[0, 1, 2]",conv2,0.9549999833106995
149,7,"[0, 1, 2]",conv3,0.9670000076293945
150,7,"[0, 1]",conv1,0.9300000071525574
151,7,"[0, 1]",conv2,0.9330000281333923
152,7,"[0, 1]",conv3,0.9399999976158142
153,7,"[0, 2]",conv1,0.953000009059906
154,7,"[0, 2]",conv2,0.9670000076293945
155,7,"[0, 2]",conv3,0.9449999928474426
156,7,"[1, 2]",conv1,0.9200000166893005
157,7,"[1, 2]",conv2,0.9459999799728394
158,7,"[1, 2]",conv3,0.9120000004768372
159,7,[0],conv1,0.9240000247955322
160,7,[0],conv2,0.9449999928474426
161,7,[0],conv3,0.9259999990463257
162,7,[1],conv1,0.972000002861023
163,7,[1],conv2,0.9570000171661377
164,7,[1],conv3,0.953000009059906
165,7,[2],conv1,0.9440000057220459
166,7,[2],conv2,0.9369999766349792
167,7,[2],conv3,0.9200000166893005
168,8,"[0, 1, 2]",conv1,0.9369999766349792
169,8,"[0, 1, 2]",conv2,0.9419999718666077
170,8,"[0, 1, 2]",conv3,0.9679999947547913
171,8,"[0, 1]",conv1,0.9279999732971191
172,8,"[0, 1]",conv2,0.9449999928474426
173,8,"[0, 1]",conv3,0.9350000023841858
174,8,"[0, 2]",conv1,0.9319999814033508
175,8,"[0, 2]",conv2,0.9509999752044678
176,8,"[0, 2]",conv3,0.9279999732971191
177,8,"[1, 2]",conv1,0.9369999766349792
178,8,"[1, 2]",conv2,0.9319999814033508
179,8,"[1, 2]",conv3,0.9039999842643738
180,8,[0],conv1,0.9290000200271606
181,8,[0],conv2,0.921999990940094
182,8,[0],conv3,0.9100000262260437
183,8,[1],conv1,0.9470000267028809
184,8,[1],conv2,0.9480000138282776
185,8,[1],conv3,0.9449999928474426
186,8,[2],conv1,0.9399999976158142
187,8,[2],conv2,0.9549999833106995
188,8,[2],conv3,0.9210000038146973
189,9,"[0, 1, 2]",conv1,0.9359999895095825
190,9,"[0, 1, 2]",conv2,0.9449999928474426
191,9,"[0, 1, 2]",conv3,0.9599999785423279
192,9,"[0, 1]",conv1,0.9319999814033508
193,9,"[0, 1]",conv2,0.9380000233650208
194,9,"[0, 1]",conv3,0.9020000100135803
195,9,"[0, 2]",conv1,0.9419999718666077
196,9,"[0, 2]",conv2,0.9340000152587891
197,9,"[0, 2]",conv3,0.9319999814033508
198,9,"[1, 2]",conv1,0.9509999752044678
199,9,"[1, 2]",conv2,0.9340000152587891
200,9,"[1, 2]",conv3,0.9070000052452087
201,9,[0],conv1,0.9210000038146973
202,9,[0],conv2,0.9269999861717224
203,9,[0],conv3,0.9279999732971191
204,9,[1],conv1,0.9559999704360962
205,9,[1],conv2,0.9509999752044678
206,9,[1],conv3,0.9459999799728394
207,9,[2],conv1,0.9430000185966492
208,9,[2],conv2,0.9449999928474426
209,9,[2],conv3,0.9210000038146973
210,10,"[0, 1, 2]",conv1,0.9559999704360962
211,10,"[0, 1, 2]",conv2,0.9549999833106995
212,10,"[0, 1, 2]",conv3,0.9610000252723694
213,10,"[0, 1]",conv1,0.9319999814033508
214,10,"[0, 1]",conv2,0.9380000233650208
215,10,"[0, 1]",conv3,0.9200000166893005
216,10,"[0, 2]",conv1,0.9520000219345093
217,10,"[0, 2]",conv2,0.9509999752044678
218,10,"[0, 2]",conv3,0.9480000138282776
219,10,"[1, 2]",conv1,0.9369999766349792
220,10,"[1, 2]",conv2,0.9340000152587891
221,10,"[1, 2]",conv3,0.9210000038146973
222,10,[0],conv1,0.9229999780654907
223,10,[0],conv2,0.9279999732971191
224,10,[0],conv3,0.921999990940094
225,10,[1],conv1,0.949999988079071
226,10,[1],conv2,0.9660000205039978
227,10,[1],conv3,0.9559999704360962
228,10,[2],conv1,0.9259999990463257
229,10,[2],conv2,0.9309999942779541
230,10,[2],conv3,0.9399999976158142
231,11,"[0, 1, 2]",conv1,0.9340000152587891
232,11,"[0, 1, 2]",conv2,0.9539999961853027
233,11,"[0, 1, 2]",conv3,0.9660000205039978
234,11,"[0, 1]",conv1,0.9350000023841858
235,11,"[0, 1]",conv2,0.9449999928474426
236,11,"[0, 1]",conv3,0.9309999942779541
237,11,"[0, 2]",conv1,0.9459999799728394
238,11,"[0, 2]",conv2,0.9459999799728394
239,11,"[0, 2]",conv3,0.9259999990463257
240,11,"[1, 2]",conv1,0.9240000247955322
241,11,"[1, 2]",conv2,0.9399999976158142
242,11,"[1, 2]",conv3,0.8989999890327454
243,11,[0],conv1,0.9300000071525574
244,11,[0],conv2,0.9259999990463257
245,11,[0],conv3,0.8920000195503235
246,11,[1],conv1,0.9390000104904175
247,11,[1],conv2,0.9620000123977661
248,11,[1],conv3,0.9390000104904175
249,11,[2],conv1,0.9620000123977661
250,11,[2],conv2,0.9480000138282776
251,11,[2],conv3,0.9409999847412109
252,12,"[0, 1, 2]",conv1,0.9470000267028809
253,12,"[0, 1, 2]",conv2,0.9539999961853027
254,12,"[0, 1, 2]",conv3,0.9599999785423279
255,12,"[0, 1]",conv1,0.9279999732971191
256,12,"[0, 1]",conv2,0.9340000152587891
257,12,"[0, 1]",conv3,0.9290000200271606
258,12,"[0, 2]",conv1,0.9549999833106995
259,12,"[0, 2]",conv2,0.9380000233650208
260,12,"[0, 2]",conv3,0.9369999766349792
261,12,"[1, 2]",conv1,0.9419999718666077
262,12,"[1, 2]",conv2,0.9300000071525574
263,12,"[1, 2]",conv3,0.8989999890327454
264,12,[0],conv1,0.9340000152587891
265,12,[0],conv2,0.9210000038146973
266,12,[0],conv3,0.9279999732971191
267,12,[1],conv1,0.9559999704360962
268,12,[1],conv2,0.9679999947547913
269,12,[1],conv3,0.9509999752044678
270,12,[2],conv1,0.9359999895095825
271,12,[2],conv2,0.9309999942779541
272,12,[2],conv3,0.9110000133514404
273,13,"[0, 1, 2]",conv1,0.9419999718666077
274,13,"[0, 1, 2]",conv2,0.949999988079071
275,13,"[0, 1, 2]",conv3,0.9710000157356262
276,13,"[0, 1]",conv1,0.9340000152587891
277,13,"[0, 1]",conv2,0.9459999799728394
278,13,"[0, 1]",conv3,0.9150000214576721
279,13,"[0, 2]",conv1,0.9440000057220459
280,13,"[0, 2]",conv2,0.9520000219345093
281,13,"[0, 2]",conv3,0.9470000267028809
282,13,"[1, 2]",conv1,0.9279999732971191
283,13,"[1, 2]",conv2,0.9290000200271606
284,13,"[1, 2]",conv3,0.9150000214576721
285,13,[0],conv1,0.9359999895095825
286,13,[0],conv2,0.9340000152587891
287,13,[0],conv3,0.9190000295639038
288,13,[1],conv1,0.9660000205039978
289,13,[1],conv2,0.9580000042915344
290,13,[1],conv3,0.9490000009536743
291,13,[2],conv1,0.9520000219345093
292,13,[2],conv2,0.9290000200271606
293,13,[2],conv3,0.9010000228881836
294,14,"[0, 1, 2]",conv1,0.9449999928474426
295,14,"[0, 1, 2]",conv2,0.9509999752044678
296,14,"[0, 1, 2]",conv3,0.9559999704360962
297,14,"[0, 1]",conv1,0.9490000009536743
298,14,"[0, 1]",conv2,0.9599999785423279
299,14,"[0, 1]",conv3,0.9480000138282776
300,14,"[0, 2]",conv1,0.9419999718666077
301,14,"[0, 2]",conv2,0.9309999942779541
302,14,"[0, 2]",conv3,0.9229999780654907
303,14,"[1, 2]",conv1,0.9330000281333923
304,14,"[1, 2]",conv2,0.9369999766349792
305,14,"[1, 2]",conv3,0.9129999876022339
306,14,[0],conv1,0.9049999713897705
307,14,[0],conv2,0.9369999766349792
308,14,[0],conv3,0.8880000114440918
309,14,[1],conv1,0.9279999732971191
310,14,[1],conv2,0.9490000009536743
311,14,[1],conv3,0.9300000071525574
312,14,[2],conv1,0.9470000267028809
313,14,[2],conv2,0.9459999799728394
314,14,[2],conv3,0.9330000281333923
315,15,"[0, 1, 2]",conv1,0.9419999718666077
316,15,"[0, 1, 2]",conv2,0.9559999704360962
317,15,"[0, 1, 2]",conv3,0.9700000286102295
318,15,"[0, 1]",conv1,0.921999990940094
319,15,"[0, 1]",conv2,0.9369999766349792
320,15,"[0, 1]",conv3,0.9129999876022339
321,15,"[0, 2]",conv1,0.9480000138282776
322,15,"[0, 2]",conv2,0.9490000009536743
323,15,"[0, 2]",conv3,0.9269999861717224
324,15,"[1, 2]",conv1,0.9259999990463257
325,15,"[1, 2]",conv2,0.9330000281333923
326,15,"[1, 2]",conv3,0.925000011920929
327,15,[0],conv1,0.9020000100135803
328,15,[0],conv2,0.9369999766349792
329,15,[0],conv3,0.9200000166893005
330,15,[1],conv1,0.9559999704360962
331,15,[1],conv2,0.953000009059906
332,15,[1],conv3,0.9340000152587891
333,15,[2],conv1,0.9369999766349792
334,15,[2],conv2,0.9459999799728394
335,15,[2],conv3,0.906000018119812
336,16,"[0, 1, 2]",conv1,0.953000009059906
337,16,"[0, 1, 2]",conv2,0.9639999866485596
338,16,"[0, 1, 2]",conv3,0.9660000205039978
339,16,"[0, 1]",conv1,0.925000011920929
340,16,"[0, 1]",conv2,0.9449999928474426
341,16,"[0, 1]",conv3,0.921999990940094
342,16,"[0, 2]",conv1,0.9300000071525574
343,16,"[0, 2]",conv2,0.9599999785423279
344,16,"[0, 2]",conv3,0.9580000042915344
345,16,"[1, 2]",conv1,0.9290000200271606
346,16,"[1, 2]",conv2,0.9520000219345093
347,16,"[1, 2]",conv3,0.9390000104904175
348,16,[0],conv1,0.9300000071525574
349,16,[0],conv2,0.9440000057220459
350,16,[0],conv3,0.9399999976158142
351,16,[1],conv1,0.9509999752044678
352,16,[1],conv2,0.9570000171661377
353,16,[1],conv3,0.9490000009536743
354,16,[2],conv1,0.9269999861717224
355,16,[2],conv2,0.9440000057220459
356,16,[2],conv3,0.9229999780654907
357,17,"[0, 1, 2]",conv1,0.9419999718666077
358,17,"[0, 1, 2]",conv2,0.9629999995231628
359,17,"[0, 1, 2]",conv3,0.9580000042915344
360,17,"[0, 1]",conv1,0.9290000200271606
361,17,"[0, 1]",conv2,0.9470000267028809
362,17,"[0, 1]",conv3,0.925000011920929
363,17,"[0, 2]",conv1,0.9150000214576721
364,17,"[0, 2]",conv2,0.9580000042915344
365,17,"[0, 2]",conv3,0.9380000233650208
366,17,"[1, 2]",conv1,0.9390000104904175
367,17,"[1, 2]",conv2,0.921999990940094
368,17,"[1, 2]",conv3,0.9300000071525574
369,17,[0],conv1,0.8939999938011169
370,17,[0],conv2,0.9229999780654907
371,17,[0],conv3,0.9100000262260437
372,17,[1],conv1,0.9700000286102295
373,17,[1],conv2,0.9589999914169312
374,17,[1],conv3,0.9509999752044678
375,17,[2],conv1,0.9359999895095825
376,17,[2],conv2,0.9539999961853027
377,17,[2],conv3,0.9340000152587891
378,18,"[0, 1, 2]",conv1,0.9359999895095825
379,18,"[0, 1, 2]",conv2,0.9570000171661377
380,18,"[0, 1, 2]",conv3,0.9589999914169312
381,18,"[0, 1]",conv1,0.9259999990463257
382,18,"[0, 1]",conv2,0.9480000138282776
383,18,"[0, 1]",conv3,0.9430000185966492
384,18,"[0, 2]",conv1,0.9350000023841858
385,18,"[0, 2]",conv2,0.9570000171661377
386,18,"[0, 2]",conv3,0.9269999861717224
387,18,"[1, 2]",conv1,0.921999990940094
388,18,"[1, 2]",conv2,0.9369999766349792
389,18,"[1, 2]",conv3,0.9340000152587891
390,18,[0],conv1,0.925000011920929
391,18,[0],conv2,0.9359999895095825
392,18,[0],conv3,0.9120000004768372
393,18,[1],conv1,0.9459999799728394
394,18,[1],conv2,0.9700000286102295
395,18,[1],conv3,0.9610000252723694
396,18,[2],conv1,0.9409999847412109
397,18,[2],conv2,0.9259999990463257
398,18,[2],conv3,0.9110000133514404
399,19,"[0, 1, 2]",conv1,0.9430000185966492
400,19,"[0, 1, 2]",conv2,0.9679999947547913
401,19,"[0, 1, 2]",conv3,0.9750000238418579
402,19,"[0, 1]",conv1,0.9210000038146973
403,19,"[0, 1]",conv2,0.9459999799728394
404,19,"[0, 1]",conv3,0.9399999976158142
405,19,"[0, 2]",conv1,0.9459999799728394
406,19,"[0, 2]",conv2,0.949999988079071
407,19,"[0, 2]",conv3,0.9670000076293945
408,19,"[1, 2]",conv1,0.949999988079071
409,19,"[1, 2]",conv2,0.9470000267028809
410,19,"[1, 2]",conv3,0.9409999847412109
411,19,[0],conv1,0.9279999732971191
412,19,[0],conv2,0.9380000233650208
413,19,[0],conv3,0.9440000057220459
414,19,[1],conv1,0.9549999833106995
415,19,[1],conv2,0.949999988079071
416,19,[1],conv3,0.9559999704360962
417,19,[2],conv1,0.9419999718666077
418,19,[2],conv2,0.9449999928474426
419,19,[2],conv3,0.9179999828338623
420,20,"[0, 1, 2]",conv1,0.9480000138282776
421,20,"[0, 1, 2]",conv2,0.9539999961853027
422,20,"[0, 1, 2]",conv3,0.9620000123977661
423,20,"[0, 1]",conv1,0.9440000057220459
424,20,"[0, 1]",conv2,0.9449999928474426
425,20,"[0, 1]",conv3,0.9300000071525574
426,20,"[0, 2]",conv1,0.9330000281333923
427,20,"[0, 2]",conv2,0.9430000185966492
428,20,"[0, 2]",conv3,0.9240000247955322
429,20,"[1, 2]",conv1,0.9300000071525574
430,20,"[1, 2]",conv2,0.9330000281333923
431,20,"[1, 2]",conv3,0.9179999828338623
432,20,[0],conv1,0.9070000052452087
433,20,[0],conv2,0.9279999732971191
434,20,[0],conv3,0.9020000100135803
435,20,[1],conv1,0.9610000252723694
436,20,[1],conv2,0.9629999995231628
437,20,[1],conv3,0.9440000057220459
438,20,[2],conv1,0.9319999814033508
439,20,[2],conv2,0.9430000185966492
440,20,[2],conv3,0.9309999942779541
441,21,"[0, 1, 2]",conv1,0.9419999718666077
442,21,"[0, 1, 2]",conv2,0.9700000286102295
443,21,"[0, 1, 2]",conv3,0.9679999947547913
444,21,"[0, 1]",conv1,0.9210000038146973
445,21,"[0, 1]",conv2,0.9380000233650208
446,21,"[0, 1]",conv3,0.9210000038146973
447,21,"[0, 2]",conv1,0.9380000233650208
448,21,"[0, 2]",conv2,0.9409999847412109
449,21,"[0, 2]",conv3,0.9430000185966492
450,21,"[1, 2]",conv1,0.9139999747276306
451,21,"[1, 2]",conv2,0.921999990940094
452,21,"[1, 2]",conv3,0.9070000052452087
453,21,[0],conv1,0.9430000185966492
454,21,[0],conv2,0.9409999847412109
455,21,[0],conv3,0.8880000114440918
456,21,[1],conv1,0.953000009059906
457,21,[1],conv2,0.9610000252723694
458,21,[1],conv3,0.9449999928474426
459,21,[2],conv1,0.9390000104904175
460,21,[2],conv2,0.9480000138282776
461,21,[2],conv3,0.9089999794960022
462,22,"[0, 1, 2]",conv1,0.9509999752044678
463,22,"[0, 1, 2]",conv2,0.9509999752044678
464,22,"[0, 1, 2]",conv3,0.9710000157356262
465,22,"[0, 1]",conv1,0.9449999928474426
466,22,"[0, 1]",conv2,0.9490000009536743
467,22,"[0, 1]",conv3,0.9210000038146973
468,22,"[0, 2]",conv1,0.9490000009536743
469,22,"[0, 2]",conv2,0.9470000267028809
470,22,"[0, 2]",conv3,0.949999988079071
471,22,"[1, 2]",conv1,0.9269999861717224
472,22,"[1, 2]",conv2,0.9319999814033508
473,22,"[1, 2]",conv3,0.9290000200271606
474,22,[0],conv1,0.9390000104904175
475,22,[0],conv2,0.9350000023841858
476,22,[0],conv3,0.9269999861717224
477,22,[1],conv1,0.9660000205039978
478,22,[1],conv2,0.9539999961853027
479,22,[1],conv3,0.9459999799728394
480,22,[2],conv1,0.9190000295639038
481,22,[2],conv2,0.9419999718666077
482,22,[2],conv3,0.9259999990463257
483,23,"[0, 1, 2]",conv1,0.9359999895095825
484,23,"[0, 1, 2]",conv2,0.9470000267028809
485,23,"[0, 1, 2]",conv3,0.968999981880188
486,23,"[0, 1]",conv1,0.9300000071525574
487,23,"[0, 1]",conv2,0.9259999990463257
488,23,"[0, 1]",conv3,0.9319999814033508
489,23,"[0, 2]",conv1,0.9430000185966492
490,23,"[0, 2]",conv2,0.9440000057220459
491,23,"[0, 2]",conv3,0.925000011920929
492,23,"[1, 2]",conv1,0.9350000023841858
493,23,"[1, 2]",conv2,0.9359999895095825
494,23,"[1, 2]",conv3,0.9160000085830688
495,23,[0],conv1,0.9150000214576721
496,23,[0],conv2,0.9200000166893005
497,23,[0],conv3,0.8939999938011169
498,23,[1],conv1,0.9459999799728394
499,23,[1],conv2,0.949999988079071
500,23,[1],conv3,0.9380000233650208
501,23,[2],conv1,0.9340000152587891
502,23,[2],conv2,0.9399999976158142
503,23,[2],conv3,0.9309999942779541
504,24,"[0, 1, 2]",conv1,0.9459999799728394
505,24,"[0, 1, 2]",conv2,0.9620000123977661
506,24,"[0, 1, 2]",conv3,0.972000002861023
507,24,"[0, 1]",conv1,0.9390000104904175
508,24,"[0, 1]",conv2,0.9350000023841858
509,24,"[0, 1]",conv3,0.9279999732971191
510,24,"[0, 2]",conv1,0.9549999833106995
511,24,"[0, 2]",conv2,0.9390000104904175
512,24,"[0, 2]",conv3,0.9340000152587891
513,24,"[1, 2]",conv1,0.9340000152587891
514,24,"[1, 2]",conv2,0.9259999990463257
515,24,"[1, 2]",conv3,0.9179999828338623
516,24,[0],conv1,0.921999990940094
517,24,[0],conv2,0.9359999895095825
518,24,[0],conv3,0.8899999856948853
519,24,[1],conv1,0.9610000252723694
520,24,[1],conv2,0.9620000123977661
521,24,[1],conv3,0.9340000152587891
522,24,[2],conv1,0.925000011920929
523,24,[2],conv2,0.9430000185966492
524,24,[2],conv3,0.9070000052452087
525,25,"[0, 1, 2]",conv1,0.9390000104904175
526,25,"[0, 1, 2]",conv2,0.9559999704360962
527,25,"[0, 1, 2]",conv3,0.9700000286102295
528,25,"[0, 1]",conv1,0.9580000042915344
529,25,"[0, 1]",conv2,0.9380000233650208
530,25,"[0, 1]",conv3,0.9340000152587891
531,25,"[0, 2]",conv1,0.9480000138282776
532,25,"[0, 2]",conv2,0.953000009059906
533,25,"[0, 2]",conv3,0.9459999799728394
534,25,"[1, 2]",conv1,0.9340000152587891
535,25,"[1, 2]",conv2,0.9399999976158142
536,25,"[1, 2]",conv3,0.9240000247955322
537,25,[0],conv1,0.9350000023841858
538,25,[0],conv2,0.9399999976158142
539,25,[0],conv3,0.9290000200271606
540,25,[1],conv1,0.953000009059906
541,25,[1],conv2,0.9589999914169312
542,25,[1],conv3,0.9559999704360962
543,25,[2],conv1,0.9340000152587891
544,25,[2],conv2,0.9409999847412109
545,25,[2],conv3,0.9350000023841858
546,26,"[0, 1, 2]",conv1,0.9409999847412109
547,26,"[0, 1, 2]",conv2,0.9390000104904175
548,26,"[0, 1, 2]",conv3,0.9739999771118164
549,26,"[0, 1]",conv1,0.9399999976158142
550,26,"[0, 1]",conv2,0.9419999718666077
551,26,"[0, 1]",conv3,0.9359999895095825
552,26,"[0, 2]",conv1,0.9350000023841858
553,26,"[0, 2]",conv2,0.9319999814033508
554,26,"[0, 2]",conv3,0.9380000233650208
555,26,"[1, 2]",conv1,0.9300000071525574
556,26,"[1, 2]",conv2,0.9459999799728394
557,26,"[1, 2]",conv3,0.8999999761581421
558,26,[0],conv1,0.9279999732971191
559,26,[0],conv2,0.9350000023841858
560,26,[0],conv3,0.9039999842643738
561,26,[1],conv1,0.949999988079071
562,26,[1],conv2,0.9580000042915344
563,26,[1],conv3,0.9300000071525574
564,26,[2],conv1,0.9430000185966492
565,26,[2],conv2,0.9509999752044678
566,26,[2],conv3,0.9179999828338623
567,27,"[0, 1, 2]",conv1,0.9649999737739563
568,27,"[0, 1, 2]",conv2,0.9629999995231628
569,27,"[0, 1, 2]",conv3,0.9629999995231628
570,27,"[0, 1]",conv1,0.9269999861717224
571,27,"[0, 1]",conv2,0.9160000085830688
572,27,"[0, 1]",conv3,0.925000011920929
573,27,"[0, 2]",conv1,0.9240000247955322
574,27,"[0, 2]",conv2,0.9480000138282776
575,27,"[0, 2]",conv3,0.9240000247955322
576,27,"[1, 2]",conv1,0.9359999895095825
577,27,"[1, 2]",conv2,0.9480000138282776
578,27,"[1, 2]",conv3,0.9129999876022339
579,27,[0],conv1,0.9240000247955322
580,27,[0],conv2,0.9190000295639038
581,27,[0],conv3,0.9039999842643738
582,27,[1],conv1,0.972000002861023
583,27,[1],conv2,0.9620000123977661
584,27,[1],conv3,0.9539999961853027
585,27,[2],conv1,0.953000009059906
586,27,[2],conv2,0.9470000267028809
587,27,[2],conv3,0.9210000038146973
588,28,"[0, 1, 2]",conv1,0.9459999799728394
589,28,"[0, 1, 2]",conv2,0.9490000009536743
590,28,"[0, 1, 2]",conv3,0.9750000238418579
591,28,"[0, 1]",conv1,0.9279999732971191
592,28,"[0, 1]",conv2,0.921999990940094
593,28,"[0, 1]",conv3,0.9110000133514404
594,28,"[0, 2]",conv1,0.9319999814033508
595,28,"[0, 2]",conv2,0.9559999704360962
596,28,"[0, 2]",conv3,0.9240000247955322
597,28,"[1, 2]",conv1,0.9309999942779541
598,28,"[1, 2]",conv2,0.9300000071525574
599,28,"[1, 2]",conv3,0.9240000247955322
